ano,dia
11072,48
11072,50
11073,3
11073,10
11073,11
11073,17
11073,20
11073,21
11073,34
11073,48
11074,2
11074,20
11074,20
11074,30
11074,35
11074,38
11074,39
11074,39
11074,40
11074,41
11074,47
11074,50
11075,2
11075,4
11075,5
11075,6
11075,17
11075,20
11075,21
11075,22
11075,24
11075,26
11075,31
11075,32
11075,33
11075,50
11076,3
11076,6
11076,12
11076,15
11076,16
11076,17
11076,18
11076,22
11076,25
11076,26
11076,27
11076,29
11076,32
11076,48
11076,48
11077,7
11077,8
11077,9
11077,13
11077,13
11077,20
11077,25
11077,29
11077,40
11078,1
11078,10
11078,11
11078,13
11078,17
11078,23
11078,31
11078,37
11078,45
11079,5
11079,24
11079,28
11079,32
11079,33
11079,36
11079,38
11079,43
11079,43
11079,43
11079,46
11079,46
11079,50
11080,3
11080,4
11080,21
11080,29
11080,32
11080,36
11080,42
11080,48
11081,3
11081,10
11081,10
11081,10
11081,20
11081,25
11081,45
11082,4
11082,12
11082,15
11082,16
11082,22
11082,44
11083,5
11083,18
11083,18
11083,24
11083,34
11083,38
11083,39
11083,39
11083,47
11083,48
11084,9
11084,10
11084,20
11084,20
11084,21
11084,25
11084,47
11085,1
11085,4
11085,15
11085,21
11085,23
11085,33
11085,39
11085,47
11086,37
11086,38
11087,2
11087,7
11087,7
11087,11
11087,13
11087,14
11087,16
11087,20
11087,20
11087,28
11087,29
11087,30
11087,39
11087,40
11087,43
11087,50
11088,2
11088,5
11088,11
11088,13
11088,21
11088,25
11088,50
11089,3
11089,3
11089,10
11089,20
11089,21
11089,41
11089,45
11089,47
11090,2
11090,5
11090,12
11090,15
11090,19
11090,21
11090,21
11090,27
11090,28
11090,31
11090,35
11090,41
11090,42
11090,42
11091,1
11091,3
11091,4
11091,11
11091,12
11091,15
11091,16
11091,20
11091,28
11091,32
11091,32
11091,37
11091,38
11091,39
11091,43
11092,5
11092,6
11092,20
11092,26
11092,34
11092,34
11092,39
11092,40
11092,46
11092,49
11093,7
11093,18
11093,20
11093,25
11093,34
11093,38
11093,40
11093,42
11093,43
11093,50
11094,11
11094,18
11094,19
11094,23
11094,46
11094,47
11094,50
11095,9
11095,9
11095,11
11095,12
11095,15
11095,18
11095,19
11095,22
11095,26
11095,35
11095,36
11095,38
11095,48
11096,2
11096,19
11096,20
11096,40
11096,45
11096,47
11096,48
11096,49
11096,50
11096,50
11097,2
11097,8
11097,16
11097,20
11097,21
11097,23
11097,25
11097,30
11097,45
11097,47
11098,18
11098,27
11098,27
11098,30
11098,38
11098,39
11098,39
11098,44
11098,44
11098,45
11098,47
11099,2
11099,5
11099,7
11099,17
11099,27
11099,35
11099,37
11099,38
11100,2
11100,9
11100,15
11100,25
11100,31
11100,32
11100,33
11100,35
11100,38
11100,39
11100,49
11101,8
11101,10
11101,14
11101,14
11101,14
11101,14
11101,16
11101,27
11101,27
11101,44
11101,45
11102,4
11102,15
11102,21
11102,29
11102,32
11102,33
11102,35
11102,41
11102,44
11102,46
11102,48
11102,49
11102,50
11103,2
11103,9
11103,11
11103,13
11103,14
11103,16
11103,19
11103,23
11103,37
11103,37
11103,43
11103,47
11104,1
11104,2
11104,2
11104,8
11104,14
11104,28
11104,37
11104,39
11105,2
11105,2
11105,5
11105,8
11105,10
11105,11
11105,16
11105,25
11105,28
11105,35
11105,38
11105,50
11106,2
11106,6
11106,18
11106,45
11106,45
11107,3
11107,6
11107,8
11107,10
11107,14
11107,15
11107,27
11107,28
11107,29
11107,34
11107,39
11108,3
11108,4
11108,7
11108,13
11108,18
11108,21
11108,30
11108,39
11108,40
11108,43
11108,44
11108,44
11108,49
11109,19
11109,28
11109,28
11109,33
11109,35
11109,36
11109,37
11109,43
11109,44
11109,44
11110,8
11110,11
11110,19
11110,30
11110,31
11110,32
11110,38
11110,38
11110,47
11111,9
11111,15
11111,16
11111,19
11111,22
11111,23
11111,24
11111,28
11111,30
11111,40
11111,43
11111,47
11111,48
11112,2
11112,7
11112,9
11112,12
11112,15
11112,17
11112,29
11112,30
11112,38
11112,38
11112,50
11113,3
11113,3
11113,27
11113,36
11113,37
11113,50
11114,2
11114,2
11114,6
11114,9
11114,11
11114,18
11114,21
11114,28
11114,29
11114,29
11114,30
11114,31
11114,35
11114,42
11115,8
11115,13
11115,20
11115,23
11115,26
11115,27
11115,27
11115,30
11115,33
11115,36
11115,37
11115,38
11116,3
11116,7
11116,25
11116,33
11116,41
11116,43
11116,45
11117,1
11117,2
11117,12
11117,21
11117,34
11117,38
11118,3
11118,16
11118,25
11118,29
11118,32
11118,36
11118,48
11118,48
11118,49
11119,4
11119,13
11119,13
11119,17
11119,24
11119,25
11119,25
11119,27
11119,27
11119,28
11119,33
11119,34
11119,35
11119,44
11120,2
11120,4
11120,7
11120,11
11120,17
11120,18
11120,20
11120,21
11120,34
11120,34
11120,35
11120,39
11120,39
11120,42
11121,13
11121,18
11121,18
11121,19
11121,19
11121,25
11121,32
11121,43
11122,5
11122,13
11122,13
11122,14
11122,15
11122,16
11122,21
11122,37
11122,41
11122,42
11122,44
11123,11
11123,13
11123,17
11123,29
11123,33
11123,47
11124,1
11124,3
11124,5
11124,10
11124,12
11124,14
11124,19
11124,21
11124,23
11124,27
11124,28
11124,32
11124,39
11124,40
11124,41
11124,42
11124,45
11124,48
11125,1
11125,3
11125,22
11125,29
11125,30
11125,31
11125,35
11125,39
11125,39
11125,40
11125,43
11125,50
11126,6
11126,19
11126,21
11126,25
11126,25
11126,30
11126,31
11126,32
11127,8
11127,12
11127,12
11127,15
11127,15
11127,21
11127,22
11127,25
11127,28
11127,33
11127,35
11128,2
11128,2
11128,5
11128,12
11128,31
11128,42
11128,44
11128,47
11128,49
11129,1
11129,3
11129,3
11129,14
11129,16
11129,22
11129,32
11129,35
11129,36
11129,40
11129,50
11130,3
11130,14
11130,18
11130,19
11130,24
11130,37
11130,39
11130,40
11130,40
11130,47
11130,48
11130,49
11131,6
11131,8
11131,11
11131,11
11131,20
11131,23
11131,25
11131,25
11131,30
11131,43
11131,48
11132,5
11132,15
11132,16
11132,17
11132,18
11132,21
11132,26
11132,33
11132,37
11132,41
11132,42
11132,44
11132,44
11132,45
11133,1
11133,13
11133,15
11133,17
11133,43
11133,44
11133,48
11133,49
11134,3
11134,17
11134,17
11134,19
11134,39
11134,39
11134,43
11134,47
11134,49
11134,50
11135,5
11135,8
11135,26
11135,28
11135,30
11135,33
11135,47
11136,4
11136,11
11136,16
11136,25
11136,25
11136,27
11136,34
11136,39
11136,44
11136,46
11136,47
11137,19
11137,19
11137,21
11137,25
11137,26
11137,30
11137,44
11138,14
11138,17
11138,27
11138,34
11138,46
11138,46
11138,48
11138,49
11139,3
11139,29
11139,32
11139,34
11139,37
11139,42
11139,42
11140,5
11140,8
11140,9
11140,12
11140,13
11140,18
11140,19
11140,28
11140,32
11140,34
11140,34
11140,40
11140,43
11140,47
11140,50
11140,50
11140,50
11141,2
11141,2
11141,4
11141,18
11141,30
11141,31
11141,34
11141,41
11141,42
11142,2
11142,3
11142,11
11142,14
11142,16
11142,17
11142,22
11142,29
11142,32
11142,33
11142,36
11142,41
11142,43
11142,44
11142,45
11142,50
11143,1
11143,6
11143,8
11143,11
11143,25
11143,25
11143,26
11143,27
11143,34
11143,36
11143,38
11143,43
11143,46
11143,47
11144,5
11144,5
11144,7
11144,13
11144,24
11144,24
11144,25
11144,26
11144,27
11144,34
11144,44
11145,2
11145,4
11145,11
11145,11
11145,18
11145,19
11145,23
11145,23
11145,24
11145,27
11145,35
11145,41
11145,49
11146,1
11146,2
11146,3
11146,7
11146,18
11146,25
11146,34
11146,42
11146,43
11147,5
11147,8
11147,18
11147,20
11147,48
11148,3
11148,7
11148,22
11148,28
11148,36
11148,40
11148,45
11148,48
11149,11
11149,13
11149,16
11149,17
11149,19
11149,24
11149,25
11149,29
11149,34
11149,46
11150,5
11150,6
11150,7
11150,10
11150,14
11150,16
11150,18
11150,22
11150,30
11150,34
11150,35
11150,41
11150,45
11151,3
11151,9
11151,10
11151,11
11151,12
11151,20
11151,25
11151,30
11151,31
11151,42
11152,4
11152,5
11152,8
11152,9
11152,14
11152,20
11152,21
11152,24
11152,31
11152,35
11152,35
11152,42
11152,45
11152,49
11152,49
11153,6
11153,8
11153,10
11153,15
11153,19
11153,21
11153,23
11153,24
11153,33
11153,34
11153,36
11153,41
11153,46
11154,16
11154,18
11154,21
11154,25
11154,43
11155,5
11155,8
11155,11
11155,30
11155,33
11155,35
11155,47
11156,3
11156,4
11156,8
11156,10
11156,15
11156,16
11156,21
11156,22
11156,29
11156,30
11156,36
11156,37
11156,37
11156,50
11157,2
11157,3
11157,5
11157,13
11157,13
11157,16
11157,32
11157,39
11157,39
11157,44
11157,48
11157,49
11157,49
11158,5
11158,16
11158,20
11158,28
11158,39
11158,48
11158,50
11159,14
11159,25
11159,39
11159,44
11159,48
11159,48
11160,2
11160,29
11160,37
11160,38
11160,38
11160,47
11160,47
11161,3
11161,9
11161,10
11161,14
11161,20
11161,24
11161,26
11161,28
11161,43
11161,46
11162,2
11162,6
11162,18
11162,26
11162,29
11162,39
11162,40
11162,42
11163,1
11163,7
11163,9
11163,9
11163,21
11163,27
11163,34
11163,38
11163,40
11163,43
11163,47
11164,4
11164,4
11164,5
11164,8
11164,10
11164,10
11164,13
11164,16
11164,21
11164,26
11164,35
11164,40
11164,42
11164,44
11164,46
11165,4
11165,5
11165,8
11165,9
11165,12
11165,39
11165,42
11165,45
11165,46
11165,49
11166,6
11166,9
11166,14
11166,18
11166,25
11166,26
11166,31
11166,38
11166,46
11166,48
11167,3
11167,6
11167,9
11167,9
11167,20
11167,20
11167,21
11167,22
11167,22
11167,23
11167,26
11167,35
11167,38
11167,44
11167,45
11167,46
11167,49
11168,3
11168,5
11168,7
11168,9
11168,10
11168,13
11168,16
11168,18
11168,19
11168,20
11168,24
11168,31
11168,37
11168,41
11168,47
11168,47
11169,3
11169,17
11169,18
11169,21
11169,24
11169,25
11169,29
11169,35
11169,37
11169,39
11169,40
11169,48
11170,2
11170,3
11170,8
11170,13
11170,14
11170,14
11170,14
11170,17
11170,18
11170,25
11170,31
11170,41
11170,42
11170,46
11170,49
11171,5
11171,8
11171,26
11171,30
11171,36
11171,40
11171,44
11172,2
11172,2
11172,7
11172,8
11172,20
11172,30
11172,34
11172,35
11172,42
11173,13
11173,16
11173,18
11173,22
11173,27
11173,35
11173,35
11173,46
11174,7
11174,15
11174,15
11174,30
11174,31
11174,32
11174,37
11174,38
11174,38
11174,39
11174,39
11174,41
11174,49
11174,50
11175,4
11175,8
11175,21
11175,31
11175,31
11175,35
11175,35
11175,39
11175,40
11175,48
11176,5
11176,7
11176,7
11176,12
11176,13
11176,17
11176,18
11176,18
11176,35
11176,37
11176,37
11176,40
11176,42
11176,47
11176,49
11177,2
11177,3
11177,5
11177,11
11177,17
11177,20
11177,26
11177,34
11177,37
11177,44
11177,48
11177,50
11178,7
11178,8
11178,15
11178,18
11178,19
11178,26
11178,32
11178,32
11178,40
11178,46
11179,9
11179,15
11179,19
11179,25
11179,30
11179,34
11179,37
11179,42
11179,48
11179,48
11180,3
11180,4
11180,6
11180,6
11180,16
11180,21
11180,28
11180,30
11180,35
11180,39
11180,47
11180,50
11181,9
11181,11
11181,12
11181,15
11181,18
11181,21
11181,27
11181,33
11181,33
11181,41
11181,50
11181,50
11182,1
11182,1
11182,1
11182,4
11182,6
11182,7
11182,8
11182,8
11182,8
11182,21
11182,23
11182,29
11182,30
11182,38
11182,39
11182,41
11182,46
11182,48
11183,6
11183,12
11183,17
11183,28
11183,31
11183,36
11183,39
11183,41
11183,47
11184,13
11184,22
11184,24
11184,32
11184,34
11184,34
11184,39
11184,42
11184,43
11184,47
11185,2
11185,4
11185,5
11185,6
11185,19
11185,21
11185,25
11185,35
11185,35
11185,38
11185,40
11185,42
11185,43
11185,45
11185,47
11185,49
11186,1
11186,5
11186,7
11186,8
11186,18
11186,21
11186,25
11186,29
11186,30
11186,31
11186,36
11186,42
11187,1
11187,3
11187,6
11187,9
11187,17
11187,18
11187,20
11187,24
11187,28
11187,36
11187,38
11187,39
11187,40
11187,43
11187,44
11187,45
11187,46
11187,47
11187,47
11187,48
11188,4
11188,6
11188,11
11188,12
11188,14
11188,14
11188,16
11188,23
11188,36
11188,46
11188,47
11188,50
11189,12
11189,23
11189,38
11189,45
11189,47
11190,13
11190,25
11190,28
11190,47
11191,25
11191,27
11191,32
11191,37
11191,40
11191,41
11191,42
11191,44
11191,47
11192,3
11192,4
11192,12
11192,16
11192,23
11192,23
11192,24
11192,24
11192,26
11192,29
11192,33
11192,34
11192,48
11192,49
11192,49
11193,3
11193,4
11193,18
11193,24
11193,28
11193,37
11193,38
11193,40
11193,43
11194,3
11194,10
11194,17
11194,19
11194,25
11194,30
11194,34
11194,35
11194,45
11194,48
11195,10
11195,16
11195,25
11195,27
11195,27
11195,32
11195,32
11195,35
11195,40
11195,42
11195,45
11195,45
11195,46
11195,46
11195,47
11196,5
11196,5
11196,9
11196,15
11196,20
11196,30
11196,36
11196,41
11196,43
11196,44
11196,48
11197,6
11197,7
11197,11
11197,16
11197,16
11197,21
11197,22
11197,29
11197,37
11198,4
11198,10
11198,24
11198,25
11198,28
11198,30
11198,32
11198,36
11198,39
11198,41
11198,46
11198,47
11199,1
11199,5
11199,8
11199,16
11199,26
11199,28
11199,49
11200,5
11200,11
11200,23
11200,25
11200,26
11200,32
11200,37
11200,42
11200,43
11200,44
11201,3
11201,3
11201,19
11201,21
11201,28
11201,35
11201,40
11201,44
11201,45
11202,9
11202,10
11202,19
11202,20
11202,24
11202,28
11202,34
11202,37
11202,43
11202,47
11202,48
11203,2
11203,5
11203,5
11203,7
11203,9
11203,14
11203,22
11203,22
11203,24
11203,35
11203,37
11203,42
11203,47
11204,1
11204,3
11204,8
11204,8
11204,14
11204,26
11204,31
11204,32
11204,38
11204,38
11205,2
11205,2
11205,6
11205,11
11205,14
11205,22
11205,38
11205,40
11205,50
11205,50
11205,50
11206,6
11206,11
11206,12
11206,14
11206,15
11206,28
11206,29
11206,40
11206,50
11207,4
11207,9
11207,11
11207,14
11207,16
11207,17
11207,20
11207,22
11207,27
11207,39
11207,48
11208,1
11208,13
11208,22
11208,34
11208,36
11208,37
11208,40
11208,40
11208,45
11209,5
11209,11
11209,17
11209,22
11209,24
11209,31
11209,33
11209,36
11209,36
11209,37
11209,39
11209,39
11209,42
11209,49
11209,49
11209,49
11210,1
11210,3
11210,5
11210,7
11210,25
11210,27
11210,31
11210,45
11210,50
11211,16
11211,27
11211,33
11211,45
11212,10
11212,16
11212,21
11212,26
11212,27
11212,30
11212,32
11212,38
11212,43
11212,43
11212,49
11213,4
11213,11
11213,15
11213,20
11213,20
11213,22
11213,23
11213,28
11213,33
11213,34
11213,40
11213,42
11213,49
11213,50
11214,8
11214,27
11214,27
11214,34
11214,43
11214,44
11214,46
11214,46
11214,49
11214,50
11215,5
11215,18
11215,18
11215,19
11215,29
11215,29
11215,31
11215,31
11215,33
11215,40
11215,47
11216,2
11216,7
11216,7
11216,8
11216,11
11216,16
11216,30
11216,45
11216,48
11217,7
11217,19
11217,23
11217,28
11217,30
11217,32
11217,33
11217,37
11217,42
11218,2
11218,5
11218,8
11218,12
11218,13
11218,16
11218,21
11218,24
11218,41
11218,46
11219,5
11219,7
11219,15
11219,20
11219,30
11219,35
11219,50
11220,12
11220,20
11220,23
11220,24
11220,25
11220,26
11220,35
11220,37
11220,41
11220,47
11221,12
11221,12
11221,12
11221,13
11221,20
11221,27
11221,29
11221,42
11221,42
11221,48
11222,9
11222,10
11222,11
11222,26
11222,29
11222,41
11222,43
11222,46
11223,3
11223,5
11223,25
11223,26
11223,45
11224,11
11224,11
11224,15
11224,16
11224,17
11224,36
11224,42
11224,42
11224,48
11225,1
11225,2
11225,17
11225,19
11225,21
11225,23
11225,27
11225,27
11225,30
11225,31
11225,32
11225,38
11225,40
11225,41
11225,47
11226,3
11226,9
11226,11
11226,17
11226,17
11226,18
11226,29
11226,30
11226,30
11226,31
11226,33
11226,35
11226,37
11226,41
11226,43
11226,46
11226,48
11227,1
11227,9
11227,19
11227,20
11227,25
11227,33
11227,40
11227,43
11228,12
11228,17
11228,20
11228,22
11228,34
11228,36
11228,40
11228,41
11228,44
11229,1
11229,5
11229,20
11229,22
11229,27
11229,41
11230,1
11230,10
11230,16
11230,27
11231,2
11231,8
11231,11
11231,16
11231,22
11231,27
11231,35
11231,38
11231,40
11231,41
11232,5
11232,11
11232,19
11232,20
11232,22
11232,29
11232,32
11232,33
11232,43
11233,2
11233,9
11233,14
11233,21
11233,21
11233,23
11233,30
11233,33
11233,39
